Date,Rainfall_mm
2010-11-24,3.0230815816770655
2010-11-25,2.8652374020766214
2010-11-26,5.247358501889706
2010-11-27,0.9750098318460305
2010-11-28,2.599160012943935
2010-11-29,6.337806188513756
2010-11-30,2.594805750924538
2010-12-01,5.4033629680897155
2010-12-02,1.0302704280532375
2010-12-03,4.218510645355107
2010-12-04,4.25129650594315
2010-12-05,0.1244003154527367
2010-12-06,2.3108525219483655
2010-12-07,2.070759075368489
2010-12-08,3.8009352724148835
2010-12-09,2.0916592180420945
2010-12-10,12.784362946494912
2010-12-11,7.619330134690581
2010-12-12,3.0810121050377353
2010-12-13,2.242257094173704
2010-12-14,0.35944504659092824
2010-12-15,2.0987422892712053
2010-12-16,1.9264600997758627
2010-12-17,12.058630371006988
2010-12-18,2.9033427215243037
2010-12-19,4.589856383190388
2010-12-20,0.8589046503900276
2010-12-21,3.8535993501664576
2010-12-22,5.336692405577743
2010-12-23,0.6123903200782539
2010-12-24,0.3688775605466104
2010-12-25,1.4703867111101914
2010-12-26,3.7039532167406923
2010-12-27,1.4567852850455891
2010-12-28,0.4454680549833949
2010-12-29,2.884258350324994
2010-12-30,1.4446781768625054
2010-12-31,0.7530865315192891
2011-01-01,2.0264121692123642
2011-01-02,1.5281776500624895
2011-01-03,2.0383165659893407
2011-01-04,12.2718171723758
2011-01-05,0.3811664857119766
2011-01-06,5.817210292064398
2011-01-07,0.3353633569414934
2011-01-08,2.1409409395544112
2011-01-09,1.4689834610742751
2011-01-10,2.9133649158339656
2011-01-11,1.1430679177257992
2011-01-12,1.6069658150933714
2011-01-13,1.572462977952443
2011-01-14,1.78976131304656
2011-01-15,1.9237650631870877
2011-01-16,1.501794242785176
2011-01-17,1.1589534254454092
2011-01-18,1.3406246946143918
2011-01-19,2.2079673463038216
2011-01-20,2.2478135276937006
2011-01-21,0.7750128152317246
2011-01-22,0.5082971478632241
2011-01-23,7.5323450461266965
2011-01-24,0.2970755082654085
2011-01-25,0.6144106312928129
2011-01-26,3.557389742922549
2011-01-27,0.209031121580509
2011-01-28,0.9038286116122928
2011-01-29,4.24542493557522
2011-01-30,1.6763287889028358
2011-01-31,9.639451222204462
2011-02-01,3.3104687505150325
2011-02-02,0.27091353542929564
2011-02-03,1.9279027952865935
2011-02-04,0.12524632575022565
2011-02-05,2.977256410180493
2011-02-06,0.9983447090582839
2011-02-07,2.911187817354403
2011-02-08,6.839976063145716
2011-02-09,6.609949485282561
2011-02-10,1.455313985511462
2011-02-11,3.7106112378304092
2011-02-12,1.1627565812578233
2011-02-13,2.1299353817751867
2011-02-14,0.16253741244210115
2011-02-15,0.6312230298948831
2011-02-16,3.036672333281104
2011-02-17,0.08931630270473581
2011-02-18,1.9169373014185402
2011-02-19,2.088507789611608
2011-02-20,3.128498175900017
2011-02-21,0.16440269180185077
2011-02-22,0.10685876599931876
2011-02-23,4.297395413695683
2011-02-24,2.0902130440707025
2011-02-25,1.1816355829992564
2011-02-26,0.14984112002254993
2011-02-27,1.089627014495601
2011-02-28,0.3944251400107386
2011-03-01,4.103788622168159
2011-03-02,0.2545603217362102
2011-03-03,1.345290795724622
2011-03-04,3.7419511824720852
2011-03-05,3.1592218088108703
2011-03-06,1.0183301745853315
2011-03-07,3.199059081396342
2011-03-08,3.747509147693938
2011-03-09,1.994678363534235
2011-03-10,2.7050120681857277
2011-03-11,1.3657933141501863
2011-03-12,4.799936901905008
2011-03-13,1.5878770646550295
2011-03-14,0.2126257038473828
2011-03-15,2.8435707582232372
2011-03-16,0.42670198020108724
2011-03-17,5.367492288330198
2011-03-18,2.6205615452356925
2011-03-19,0.05117045218374426
2011-03-20,3.903027845443183
2011-03-21,2.3155194869597318
2011-03-22,3.4297931487601794
2011-03-23,1.8223566356878955
2011-03-24,5.153798658480773
2011-03-25,0.746839066425956
2011-03-26,4.071938104511744
2011-03-27,2.385845514288537
2011-03-28,0.10912263042985745
2011-03-29,0.08802692373255479
2011-03-30,1.232080722700455
2011-03-31,0.6252149620811382
2011-04-01,0.05046346345136772
2011-04-02,0.3171024700496193
2011-04-03,1.442721070511895
2011-04-04,0.6057976248858422
2011-04-05,10.570786319839632
2011-04-06,0.7677807878809811
2011-04-07,4.940940177895272
2011-04-08,6.84265038616255
2011-04-09,0.9372693320411271
2011-04-10,0.8402425910782793
2011-04-11,0.9641719991270034
2011-04-12,1.4387841194669528
2011-04-13,1.1269105921901996
2011-04-14,0.3378347128745011
2011-04-15,2.4550604245530967
2011-04-16,1.1225100640359857
2011-04-17,10.86972694467329
2011-04-18,4.131486951184003
2011-04-19,1.1421596306550903
2011-04-20,3.0633576409203345
2011-04-21,2.95497539510915
2011-04-22,4.634952846516309
2011-04-23,0.09061858912336361
2011-04-24,0.2880687763050901
2011-04-25,0.5917510671112926
2011-04-26,1.7179660365266924
2011-04-27,0.565488506328092
2011-04-28,0.9724182876236263
2011-04-29,4.4948851529388
2011-04-30,3.0637055065891565
2011-05-01,1.1467379215755706
2011-05-02,3.753730886968792
2011-05-03,2.859763946023672
2011-05-04,5.790443238485412
2011-05-05,3.2434366869778835
2011-05-06,1.4404239968041892
2011-05-07,2.0211005651481875
2011-05-08,2.514366191622756
2011-05-09,1.099277758778638
2011-05-10,2.114041621864181
2011-05-11,1.821239016832116
2011-05-12,3.234325198665238
2011-05-13,9.686370685737549
2011-05-14,2.240356046891446
2011-05-15,6.641624523983588
2011-05-16,3.129408119249114
2011-05-17,2.104512979363562
2011-05-18,1.0279081924960924
2011-05-19,2.1204049514015604
2011-05-20,1.9928837499574834
2011-05-21,0.7292526872709394
2011-05-22,0.8870469917382567
2011-05-23,2.534793494252181
2011-05-24,6.587385563380075
2011-05-25,1.61377245720229
2011-05-26,0.19352912406748177
2011-05-27,0.44243387564352754
2011-05-28,3.4150148967550824
2011-05-29,0.2753365716481444
2011-05-30,3.9180562130271204
2011-05-31,3.247654836661216
2011-06-01,1.5551575416221675
2011-06-02,0.737872111511174
2011-06-03,1.3218557593380271
2011-06-04,2.4749254248165045
2011-06-05,0.2913459442335587
2011-06-06,6.050572223696657
2011-06-07,2.452963471142158
2011-06-08,2.7304259031273
2011-06-09,3.2265387229868905
2011-06-10,5.572682723628668
2011-06-11,2.125586789496731
2011-06-12,3.4169093730951685
2011-06-13,0.7543410410114738
2011-06-14,7.713529716305512
2011-06-15,1.9829585430311087
2011-06-16,0.7493699787617097
2011-06-17,1.0282370229862166
2011-06-18,0.05864712307792212
2011-06-19,1.0202094178485739
2011-06-20,3.646676128842192
2011-06-21,2.652296155363729
2011-06-22,0.48434082268077094
2011-06-23,1.6460085631808774
2011-06-24,1.7266344190546985
2011-06-25,0.3474414776131569
2011-06-26,1.3536121103893641
2011-06-27,1.7838754865199358
2011-06-28,1.3126435807135801
2011-06-29,0.7483776291483477
2011-06-30,0.45729114550438493
2011-07-01,1.2608639647774282
2011-07-02,0.8725257675499541
2011-07-03,3.032928527841758
2011-07-04,5.862289162211181
2011-07-05,4.087772332458138
2011-07-06,1.846746431679063
2011-07-07,0.7862767666661681
2011-07-08,3.991420532739901
2011-07-09,3.2053108525776777
2011-07-10,5.525128545741007
2011-07-11,2.127888078595998
2011-07-12,7.390826522846085
2011-07-13,2.128552416433294
2011-07-14,0.7813611891760311
2011-07-15,0.9794688755559562
2011-07-16,2.9004099604150304
2011-07-17,0.8695588700843221
2011-07-18,7.349676794035757
2011-07-19,2.679252159163485
2011-07-20,1.8050591690589228
2011-07-21,1.9665621159028126
2011-07-22,1.2969295028703947
2011-07-23,0.11306938305174023
2011-07-24,0.9803591721334987
2011-07-25,6.625832676636268
2011-07-26,2.1857253468032205
2011-07-27,4.505216247784748
2011-07-28,4.6172956309978925
2011-07-29,1.6626185228792707
2011-07-30,3.253662416617288
2011-07-31,0.14322843303661778
2011-08-01,6.19208870913724
2011-08-02,5.781844494291921
2011-08-03,2.8254720518413943
2011-08-04,2.2653914065076095
2011-08-05,1.6861882550774143
2011-08-06,4.962029651928455
2011-08-07,3.603737247987957
2011-08-08,0.3492279735617616
2011-08-09,2.3982189017792446
2011-08-10,3.7127761372280568
2011-08-11,0.29463215490354905
2011-08-12,0.15058993426868356
2011-08-13,1.2740178059489489
2011-08-14,2.250955515190423
2011-08-15,3.2440426794889814
2011-08-16,0.21873417523417438
2011-08-17,3.8372333736785826
2011-08-18,5.151219497593116
2011-08-19,2.500035857004177
2011-08-20,5.450237153562182
2011-08-21,1.1931693463372017
2011-08-22,0.8965795613799741
2011-08-23,1.5008285192086048
2011-08-24,0.4322326823790534
2011-08-25,0.8519711526018419
2011-08-26,1.7506912566438038
2011-08-27,2.005934636487101
2011-08-28,2.719806552155057
2011-08-29,14.974097818076446
2011-08-30,0.5073836380241955
2011-08-31,3.230894798360322
2011-09-01,2.3009539962865855
2011-09-02,0.7821325760991745
2011-09-03,2.9648623133334713
2011-09-04,0.5250759492083649
2011-09-05,1.6764573716161077
2011-09-06,8.779040543317324
2011-09-07,1.0246428899928586
2011-09-08,1.8620706053006701
2011-09-09,0.4021928897780113
2011-09-10,3.299448380409623
2011-09-11,0.6570232580893123
2011-09-12,2.3463608350094143
2011-09-13,4.359150218642519
2011-09-14,1.3046119542177064
2011-09-15,3.010867328946983
2011-09-16,2.483186466182898
2011-09-17,4.5045891456664995
2011-09-18,3.0258169259645795
2011-09-19,5.414422309844034
2011-09-20,1.2907652361219057
2011-09-21,0.2765845663309198
2011-09-22,0.12073187016429014
2011-09-23,0.1517512609026896
2011-09-24,1.2273776057557213
2011-09-25,2.0688721127136316
2011-09-26,0.7292578534217496
2011-09-27,0.7473059360396768
2011-09-28,1.0176773318617032
2011-09-29,1.6964799636472148
2011-09-30,6.0575161155919695
2011-10-01,0.07234577440464171
2011-10-02,3.332632409649249
2011-10-03,3.0407375079633305
2011-10-04,1.3041411359865722
2011-10-05,2.5706378524270237
2011-10-06,1.404878506855932
2011-10-07,2.9804877693115275
2011-10-08,0.5651802852661303
2011-10-09,0.4707065168210984
2011-10-10,0.054361385704814566
2011-10-11,2.5821665869421153
2011-10-12,0.8351982559019269
2011-10-13,0.1395793965711333
2011-10-14,0.4825735491004008
2011-10-15,2.9750502494497044
2011-10-16,2.0496210093216556
2011-10-17,0.5084020474895175
2011-10-18,5.85415128782939
2011-10-19,1.5971531776084547
2011-10-20,2.7689407213194612
2011-10-21,2.0056736230831946
2011-10-22,1.2565895912012959
2011-10-23,2.5927540936518993
2011-10-24,4.875043916351056
2011-10-25,1.231274867055495
2011-10-26,3.52983854595764
2011-10-27,0.7285097953751921
2011-10-28,7.807770205184897
2011-10-29,0.6033904517432338
2011-10-30,10.03908716294084
2011-10-31,0.29919480009518856
2011-11-01,1.154082580407978
2011-11-02,2.7223288903617004
2011-11-03,5.159242401606964
2011-11-04,6.853296706434136
2011-11-05,6.118213442148602
2011-11-06,2.6253996651337923
2011-11-07,0.6563645407840749
2011-11-08,4.260874870431181
2011-11-09,4.708656553055332
2011-11-10,2.3601882829239904
2011-11-11,0.9168866382055391
2011-11-12,0.3854731924506851
2011-11-13,0.7176295960938697
2011-11-14,0.669375415734366
2011-11-15,1.7963794812347014
2011-11-16,4.449011062538359
2011-11-17,1.943384891139995
2011-11-18,0.3384402873509269
2011-11-19,3.37607475530711
2011-11-20,8.47047492385037
2011-11-21,1.9191541431668542
2011-11-22,0.7495449780292129
2011-11-23,0.4657116010744578
2011-11-24,3.1891856051536256
2011-11-25,6.669070714033475
2011-11-26,1.222584805518767
2011-11-27,0.9171780273733656
2011-11-28,1.8728291966013495
2011-11-29,3.6292118316835986
2011-11-30,0.6791593888111362
2011-12-01,2.1876620928980812
2011-12-02,2.8505761417523376
2011-12-03,3.0595368937892142
2011-12-04,0.4064728493651262
2011-12-05,0.5484364590562048
2011-12-06,1.9007859631242088
2011-12-07,3.414232722495989
2011-12-08,9.642394881058848
2011-12-09,0.3648874050206068
2011-12-10,2.244604824907276
2011-12-11,1.7304480509913975
2011-12-12,1.0382546872584255
2011-12-13,4.937945611101885
2011-12-14,3.0217445913593544
2011-12-15,3.1065441185318226
2011-12-16,0.3289369731275459
2011-12-17,1.1556329826897473
2011-12-18,1.829138749640158
2011-12-19,2.0705558064328744
2011-12-20,11.564688669242319
2011-12-21,1.2324073033113938
2011-12-22,1.8551621865100278
2011-12-23,2.8610214419410864
2011-12-24,1.8358099852716503
2011-12-25,2.3387159732649354
2011-12-26,0.31572507014875384
2011-12-27,3.1074634598958637
2011-12-28,1.3655225190366906
2011-12-29,2.025133199328704
2011-12-30,1.1784170826126483
2011-12-31,0.8237171959812529
2012-01-01,1.228955526437149
2012-01-02,2.049824583026155
2012-01-03,1.739010901954645
2012-01-04,4.170532834721265
2012-01-05,0.1780383872618892
2012-01-06,0.230712285322276
2012-01-07,1.3476190863275517
2012-01-08,2.949567895949554
2012-01-09,3.5658265856838445
2012-01-10,0.866259344527296
2012-01-11,0.9022346736338771
2012-01-12,2.569958657947542
2012-01-13,1.7049839209389455
2012-01-14,3.0511024123360393
2012-01-15,5.052069387213498
2012-01-16,1.4546047401704543
2012-01-17,1.0320553688142928
2012-01-18,0.5527213306940973
2012-01-19,0.22828306779103477
2012-01-20,0.13049632705023123
2012-01-21,0.7621945923188066
2012-01-22,4.479943928335193
2012-01-23,3.3267421915074835
2012-01-24,0.9743548192263446
2012-01-25,9.651546336476578
2012-01-26,0.832464679740166
2012-01-27,5.462245629893525
2012-01-28,6.569206933492614
2012-01-29,2.738547892136797
2012-01-30,0.7529272332811159
2012-01-31,1.1382354323853696
2012-02-01,2.100428416049634
2012-02-02,0.24043312515574117
2012-02-03,0.48065936881091137
2012-02-04,0.4234731801458613
2012-02-05,2.936821429387403
2012-02-06,5.010895600057535
2012-02-07,3.4461168387130114
2012-02-08,4.3279091317414276
2012-02-09,0.671594870273055
2012-02-10,1.199277672888261
2012-02-11,1.3069967501368305
2012-02-12,2.728244949533662
2012-02-13,0.7900404945055677
2012-02-14,4.098358956069778
2012-02-15,6.4207889205250295
2012-02-16,2.8612245055283556
2012-02-17,1.1387543183365751
2012-02-18,0.593297741152546
2012-02-19,0.4250043745764868
2012-02-20,0.04492160162998751
2012-02-21,1.3531551395924404
2012-02-22,1.267331030560174
2012-02-23,3.8797510740015912
2012-02-24,0.8585819239139328
2012-02-25,1.4404180170618222
2012-02-26,2.314498266029796
2012-02-27,2.8176003346949208
2012-02-28,3.4932096150688454
2012-02-29,2.0926949911276673
2012-03-01,0.2664090371494603
2012-03-02,2.589092569706108
2012-03-03,0.7814280840166409
2012-03-04,5.212198487312763
2012-03-05,1.7732412729802278
2012-03-06,2.2213430949961905
2012-03-07,12.491117509856135
2012-03-08,3.54834673441065
2012-03-09,2.5442722234271558
2012-03-10,1.4881111692359865
2012-03-11,0.307068379516354
2012-03-12,1.3725537082350447
2012-03-13,0.5830524151851004
2012-03-14,7.072103282113065
2012-03-15,2.576907037308195
2012-03-16,5.052297279649637
2012-03-17,0.8278282595438201
2012-03-18,0.6441672929531516
2012-03-19,3.242222644729929
2012-03-20,0.5503873771887697
2012-03-21,1.0397489830511883
2012-03-22,7.346851422984838
2012-03-23,1.090645480437676
2012-03-24,0.20661298713724566
2012-03-25,0.08746388440308771
2012-03-26,0.16190756373235984
2012-03-27,5.30703060354079
2012-03-28,0.8954881864773802
2012-03-29,12.191483443005273
2012-03-30,6.48178849385972
2012-03-31,8.793796042168138
2012-04-01,4.4246215120715116
2012-04-02,3.0871697985561095
2012-04-03,0.612646555993217
2012-04-04,1.7270580238106126
2012-04-05,3.3801114152985767
2012-04-06,4.189789383759768
2012-04-07,0.3581845013715867
2012-04-08,1.3971837957913429
2012-04-09,1.5839026982731728
2012-04-10,1.5163898575371029
2012-04-11,0.4402244090857477
2012-04-12,7.9843863074131995
2012-04-13,1.3449152024184086
2012-04-14,0.4903634587385242
2012-04-15,8.142603304037527
2012-04-16,6.486874715844067
2012-04-17,2.009104380658819
2012-04-18,1.002360152396051
2012-04-19,0.1368573922406665
2012-04-20,2.8762413220015284
2012-04-21,0.9186505557706243
2012-04-22,1.6826064240142988
2012-04-23,7.569914220750412
2012-04-24,0.8364708586331205
2012-04-25,2.760839590510122
2012-04-26,3.5867234803426844
2012-04-27,5.168296724693871
2012-04-28,1.553463880638794
2012-04-29,1.3810965067340448
2012-04-30,1.3449233886130265
2012-05-01,2.511247186981071
2012-05-02,6.2626162932354354
2012-05-03,1.2759482213403681
2012-05-04,3.9553352872749006
2012-05-05,1.8610790195280642
2012-05-06,2.8823499393450405
2012-05-07,0.14817520464588677
2012-05-08,0.9231061932464835
2012-05-09,3.6726136612169618
2012-05-10,0.28978926880912187
2012-05-11,2.7548908519039195
2012-05-12,1.667815779069097
2012-05-13,0.6938069222762026
2012-05-14,0.6200726561511007
2012-05-15,0.4465002129015724
2012-05-16,1.8507299042456804
2012-05-17,2.0830411075972415
2012-05-18,1.1358369509347102
2012-05-19,0.4053801445147606
2012-05-20,1.0253520312415787
2012-05-21,8.815343388329534
2012-05-22,0.7181867177539161
2012-05-23,1.8743457619121866
2012-05-24,0.7859428044111374
2012-05-25,1.6259965043486555
2012-05-26,0.7199746826983849
2012-05-27,0.946067853794172
2012-05-28,0.1943444269909105
2012-05-29,1.9162861545046495
2012-05-30,1.1450687599145855
2012-05-31,2.870543997715116
2012-06-01,1.622142761252238
2012-06-02,0.6925265803104229
2012-06-03,0.47920976979346697
2012-06-04,1.7233033740542956
2012-06-05,5.493246344131529
2012-06-06,0.876108462185145
2012-06-07,2.134410215453633
2012-06-08,5.020126605612107
2012-06-09,2.9370618957734425
2012-06-10,0.3101227805227076
2012-06-11,1.961886977266056
2012-06-12,3.7954129976093247
